HC_ID,NAME_HIN,NAME_ENG,DISTRICT_ID,BLOCK_ID
0444162,उप स्वा केन्द्र चेचकापुर,SHC Checkapur,66,06
0444164,उप स्वा केन्द्र कोनारी,SHC Konari(RPR),66,06
0444165,उप स्वा केन्द्र एस. देवरी,SHC S. Dewri,66,06
0444166,उप स्वा केन्द्र लच्छनपुर,SHC Lachanpur,66,06
0444167,उप स्वा केन्द्र दताप (ख),SHC Datan.(Kh),66,06
0444168,उप स्वा केन्द्र रोहांसी,SHC Rohasi,66,06
0444169,उप स्वा केन्द्र दतरेंगी,SHC Dantregi,66,06
0444170,उप स्वा केन्द्र खरतोरा,SHC Khartora,66,06
0444171,उप स्वा केन्द्र जारा,SHC Jara,66,06
0444172,उप स्वा केन्द्र रेंगाडीह,SHC Reghadih,66,06
0444173,उप स्वा केन्द्र ससहा,SHC Sasha,66,06
0444174,उप स्वा केन्द्र दीवानमुडा,SHC Diwanmuda,67,15
0444175,उप स्वा केन्द्र माडागांव,SHC Madagaon,67,15
0444176,उप स्वा केन्द्र उसरीपानी,SHC Ursipani,67,15
0444177,उप स्वा केन्द्र झाकरपारा,SHC Jhakarpara,67,15
0444178,उप स्वा केन्द्र डुमराबहाल,SHC Dumarbahal,67,15
0444179,उप स्वा केन्द्र खोकसरा,SHC Khoksara,67,15
0444180,उप स्वा केन्द्र निष्टीगुडा,SHC Nishtiguda,67,15
0444188,उप स्वा केन्द्र पाण्डुका,SHC Panduka,67,12
0444189,उप स्वा केन्द्र पोंड,SHC Pond,67,12
0444190,उप स्वा केन्द्र धतकरा,SHC Dhatkara,67,12
0444191,उप स्वा केन्द्र कुकदा,SHC Kukda(RAIPUR),67,12
0444192,उप स्वा केन्द्र कुटेना,SHC Kutena,67,12
0444193,उप स्वा केन्द्र अतरमरा,SHC Atarmara,67,12
0444194,उप स्वा केन्द्र कुरूद,SHC Kurud(RPR),67,12
0444195,उप स्वा केन्द्र सांकरा,SHC Sankara(RPR),67,12
0444196,उप स्वा केन्द्र तौरेंगा,SHC Taurenga,67,12
0444198,उप स्वा केन्द्र पाटसिवनी,SHC Patsiwni,67,12
0444199,उप स्वा केन्द्र अलमोर,SHC Almor,67,12
0444200,उप स्वा केन्द्र पिपरहटटा,SHC Piparhatta,67,12
0444201,उप स्वा केन्द्र बोडराबांधा,SHC Bodrabada,67,12
0444202,उप स्वा केन्द्र मुडगांव,SHC Mudgaon,67,12
0444203,उप स्वा केन्द्र अकलवारा,SHC Akalwara,67,12
0444204,उप स्वा केन्द्र कसेकरा,SHC Kasekara,67,12
0444205,उप स्वा केन्द्र सोरिद,SHC Sorid,67,12
0444206,उप स्वा केन्द्र रानीपरतेवा,SHC Ranipartewa,67,12
0444207,उप स्वा केन्द्र द्वारतरा,SHC Dwartara,67,12
0444208,उप स्वा केन्द्र खंडमा,SHC Khadma,67,12
0444209,उप स्वा केन्द्र कोरासी,SHC Korasi(RAIPUR),67,12
0444210,उप स्वा केन्द्र  पंक्तियाँ,SHC Panktiyaan,67,12
0444211,उप स्वा केन्द्र कनेसर,SHC Kanesar,67,12
0444212,उप स्वा केन्द्र रसेला,SHC Rasela,67,12
0444213,उप स्वा केन्द्र मुडपानी,SHC Mudupani,67,12
0444214,उप स्वा केन्द्र सिवनी,SHC Siwni(RAIPUR),67,12
0444215,उप स्वा केन्द्र कामराज,SHC Kamraj,67,12
0444216,उप स्वा केन्द्र पेन्डरा,SHC Pendra,67,12
0444217,उप स्वा केन्द्र अमलीपदर,SHC Amlipadar,67,14
0444218,उप स्वा केन्द्र घुमरापदर,SHC Ghumrapadar,67,14
0444219,उप स्वा केन्द्र खरीपथरा,SHC Kharipathra,67,14
0444220,उप स्वा केन्द्र .पदमपुर,SHC Padampur(RPR),67,14
0444221,उप स्वा केन्द्र बिरीघाट,SHC Birighat,67,14
0444222,उप स्वा केन्द्र कोदोभाठा,SHC Kodobhatta,67,14
0444223,उप स्वा केन्द्र मुड़गेलमाल,SHC Mudgelmal,67,14
0444224,उप स्वा केन्द्र धनौरा,SHC Dhanora(RPR),67,14
0444225,उप स्वा केन्द्र सरनाबहाल(फलसापारा),SHC Sarnabahal (Falsapara),67,14
0444230,उप स्वा केन्द्र झरगांव,SHC Jhargaon,67,14
0444231,उप स्वा केन्द्र.तेतलखुंटी,SHC Tetalkhuti,67,14
0444232,उप स्वा केन्द्र ढ़ोढ़र्रा,SHC Dhodra,67,14
0444233,उप स्वा केन्द्र बजाड़ी,SHC Bajadi,67,14
0444234,उप स्वा केन्द्र खजुरपदर,SHC Khajurpadar,67,14
0444235,उप स्वा केन्द्र मुचबहल,SHC Muchbahal,67,14
0444236,उप स्वा केन्द्र गुरजीभाठा टी,SHC Gurujibhata T,67,14
0444237,उप स्वा केन्द्र उरमाल,SHC Urmal,67,14
0444238,उप स्वा केन्द्र गोलामाल,SHC Golamal,67,14
0444239,उप स्वा केन्द्र सरगीगुड़ा,SHC Sargiguda,67,14
0444240,उप स्वा केन्द्र छैलडोंगरी,SHC Cheldongri,67,14
0444241,उप स्वा केन्द्र काण्डेकेला,SHC Kandekela,67,14
0444242,उप स्वा केन्द्र भेजीपदर,SHC Bhejipadar,67,14
0444243,उप स्वा केन्द्र बंगोली,SHC Bangoli,44,04
0444244,उप स्वा केन्द्र खैना,SHC Khaina,44,04
0444245,उप स्वा केन्द्र मुरा,SHC Murra(RPR),44,04
0444246,उप स्वा केन्द्र गनियारी,SHC Guniyari,44,04
0444247,उप स्वा केन्द्र असोंदा,SHC Asonda,44,04
0444248,उप स्वा केन्द्र अडसेना,SHC Adsena,44,04
0444249,उप स्वा केन्द्र खैरखुट,SHC Khairkhut,44,04
0444250,उप स्वा केन्द्र किरना,SHC Kirna,44,04
0444251,उप स्वा केन्द्र टोहडा,SHC Tohda,44,04
0444252,उप स्वा केन्द्र चम्पा,SHC Champa,44,04
0444253,उप स्वा केन्द्र भिंभौरी,SHC  Bhimbhori,44,04
0444254,उप स्वा केन्द्र सरारीडीह,SHC Sararidih,44,04
0444255,उप स्वा केन्द्र कटिया,SHC Katia,44,04
0444256,उप स्वा केन्द्र ताराशिव,SHC Tarashiv(RPR),44,04
0444257,उप स्वा केन्द्र छतौद,SHC Chataud,44,04
0444258,उप स्वा केन्द्र बहेसर,SHC Behesar,44,04
0444259,उप स्वा केन्द्र रायखेडा,SHC Raikheda,44,04
0444260,उप स्वा केन्द्र मदी,SHC Madi,44,04
0444261,उप स्वा केन्द्र खरोरा,SHC Kharora(RPR),44,04
0444262,उप स्वा केन्द्र  केसला,SHC Kasela,44,04
0444263,उप स्वा केन्द्र  पचेड़ा,SHC Pachedi(RPR),44,04
0444264,उप स्वा केन्द्र आलेसुर,SHC Aalesur,44,04
0444265,उप स्वा केन्द्र मोहरेंगा,SHC Mohrenga(RPR),44,04
0444266,उप स्वा केन्द्र बेलदारसिवनी,SHC Baldar Siwni,44,04
0444267,उप स्वा केन्द्र बुडेनी,SHC Budeni(RPR),44,04
0444268,उप स्वा केन्द्र इल्दा,SHC Ilda,44,04
0444269,उप स्वा केन्द्र फरहदा,SHC Farhada(RPR),44,04
0444270,उप स्वा केन्द्र कांकी,SHC Kanki,44,04
0444271,उप-स्वा केन्द्र कौन्दकेरा,SHC Kondkera,67,13
0444272,उप-स्वा केन्द्र बोरसी,SHC Borsi(RPR),67,13
0444273,उप-स्वा केन्द्र देवरी,SHC Devri(RAPR),67,13
0444274,उप-स्वा केन्द्र सहसपुर,SHC Sahaspur(RPR),67,13
0444275,उप-स्वा केन्द्र रवेली,SHC Raveli(RPR),67,13
0444276,उप-स्वा केन्द्र कुण्डेल,SHC Kundel(RPR),67,13
0444277,उप-स्वा केन्द्र लोहरसी,SHC Laharsi,67,13
0444278,उप-स्वा केन्द्र चरभटठी,SHC Chirbhatti,67,13
0444282,उप स्वा. केन्द्र दतरेंगा,SHC Datrenga,44,01
0444290,उप स्वा. केन्द्र मानाबस्ती,SHC Manabasti,44,01
0444291,उप स्वा. केन्द्र तेमरी,SHC Temri(RPR),44,01
0444292,उप स्वा. केन्द्र नकती,SHC Nakti,44,01
0444294,उप स्वा. केन्द्र दोन्देकला,SHC Dondekala,44,01
0444295,उप स्वा. केन्द्र सारागांव्,SHC Saragaon(RPR),44,01
0444297,उप स्वा. केन्द्र  सेरीखेडी,SHC Serikhedi,44,01
0444298,उप स्वा. केन्द्र तुल्सी,SHC Tulsi,44,01
0444300,उप स्वा. केन्द्र मान्धर,SHC Mandhar,44,01
0444301,उप स्वा. केन्द्र गिरोद,SHC Girodh,44,01
0444302,उप स्वा. केन्द्र टेकारी,SHC Tekari(RPR),44,01
0444303,उप स्वा. केन्द्र बर्बन्दा,SHC Barbanda,44,01
0444304,उप स्वा. केन्द्र  बरोदा,SHC Baroda,44,01
0444305,उप स्वा. केन्द्र  अकोली,SHC Alkoli,44,01
0444306,उप स्वा. केन्द्र  छ्पोरा,SHC Chapora(RPR),44,01
0444307,उप स्वा. केन्द्र सिलयरी,SHC Silyari,44,01
0444308,उप स्वा. केन्द्र पथरी,SHC Pathri,44,01
0444309,उप स्वा. केन्द्र  कुकेरा,SHC Kukera,44,01
0444313,उप स्वा केन्द्र गुमा,SHC Guma,44,01
0444315,उप-स्वा-कें- बिटकुली,SHC Bitkuli(RAIPUR),66,09
0444317,उप-स्वा-कें- धनेली,SHC Dhaneli(RAIPUR),66,09
0444318,उप-स्वा-कें- करहीबाजार,SHC Karhibazar,66,09
0444319,उप-स्वा-कें- केसला,SHC Kesla,66,09
0444320,उप-स्वा-कें- खैरा,SHC Khaira(RAIPUR),66,09
0444321,उप-स्वा-कें- खपरी (एस),SHC Khapri(S),66,09
0444323,उप-स्वा-कें- गुर्रा,SHC Gurra,66,09
0444324,उप-स्वा-कें- मोपर,SHC Mopar,66,09
0444325,उप-स्वा-कें- मलदी,SHC Maldi,66,09
0444326,उप-स्वा-कें- राजाढार,SHC Rajadhor,66,09
0444327,उप-स्वा-कें- टोनाटार,SHC Tonatar,66,09
0444328,उप-स्वा-कें- गोढी टी,SHC Godhi (T),66,09
0444329,उप-स्वा-कें- मोपका,SHC Mopka(RAIPUR),66,09
0444330,उप-स्वा-कें- कोसमंदा,SHC Kosmanda(RPR),66,09
0444331,उप-स्वा-कें- बोरसी अ,SHC Borsi (A),66,09
0444332,उप-स्वा-कें- अकलतरा,SHC Akaltara,66,09
0444333,उप-स्वा-कें- निपनिया,SHC Nipania,66,09
